latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-26.8472,30.9468,341.4,1.6,1.2,2022-04-01,740,Terra,MODIS,91,6.03,296.3,85.5,D,0
-26.3236,30.9972,315.4,1.6,1.3,2022-04-01,740,Terra,MODIS,70,6.03,295.8,21.5,D,0
-26.3224,30.9862,341.9,1.6,1.3,2022-04-01,740,Terra,MODIS,92,6.03,297.1,88,D,0
-26.3205,30.9807,314.6,1.6,1.3,2022-04-01,740,Terra,MODIS,69,6.03,295.6,20.4,D,0
-25.6627,27.8433,309.9,2.8,1.6,2022-04-01,740,Terra,MODIS,63,6.03,294.6,23.4,D,2
48.4318,37.8183,301,1.7,1.3,2022-04-01,857,Terra,MODIS,44,6.03,271.5,10,D,0
48.7362,33.88,323.7,1.2,1.1,2022-04-01,857,Terra,MODIS,81,6.03,292.9,21.9,D,0
48.739,33.8646,310,1.2,1.1,2022-04-01,857,Terra,MODIS,45,6.03,292.3,6.5,D,0
48.9185,33.3306,312.3,1.1,1.1,2022-04-01,857,Terra,MODIS,52,6.03,291.9,8.3,D,0
48.9211,33.3159,312.9,1.1,1.1,2022-04-01,857,Terra,MODIS,56,6.03,291.8,8.7,D,0
49.4465,36.8473,306.2,1.5,1.2,2022-04-01,857,Terra,MODIS,63,6.03,286.7,10.2,D,2
49.5214,36.5881,310.4,1.4,1.2,2022-04-01,857,Terra,MODIS,54,6.03,285.7,13.3,D,0
49.525,36.5965,324.5,1.4,1.2,2022-04-01,857,Terra,MODIS,83,6.03,286.3,35.9,D,2
49.6977,36.902,308.6,1.5,1.2,2022-04-01,857,Terra,MODIS,64,6.03,283.5,12.3,D,0
49.7017,36.8826,352.3,1.5,1.2,2022-04-01,857,Terra,MODIS,97,6.03,283.1,114.5,D,0
45.8404,27.0625,317.3,1.1,1,2022-04-01,858,Terra,MODIS,72,6.03,302.6,7.3,D,0
45.9269,28.4669,313,1,1,2022-04-01,858,Terra,MODIS,59,6.03,297.8,4.9,D,0
45.9287,28.4542,319.2,1,1,2022-04-01,858,Terra,MODIS,72,6.03,298.2,10.1,D,0
46.1005,28.9999,313,1,1,2022-04-01,858,Terra,MODIS,57,6.03,296.7,4.8,D,0
46.2895,27.4252,315.2,1,1,2022-04-01,858,Terra,MODIS,67,6.03,300.7,5.9,D,0
46.2986,27.4276,346.8,1,1,2022-04-01,858,Terra,MODIS,94,6.03,303.3,50.7,D,0
46.3003,27.4143,338.1,1,1,2022-04-01,858,Terra,MODIS,89,6.03,300.7,34.2,D,0
46.425,28.9954,321.7,1,1,2022-04-01,858,Terra,MODIS,75,6.03,296.9,13.3,D,0
46.4269,28.9826,329.5,1,1,2022-04-01,858,Terra,MODIS,83,6.03,296.2,22.2,D,0
46.8616,28.6577,326.2,1,1,2022-04-01,858,Terra,MODIS,80,6.03,297.7,19,D,0
47.0887,32.9306,319.2,1.1,1.1,2022-04-01,858,Terra,MODIS,75,6.03,290.1,16.4,D,0
47.0913,32.9159,315.7,1.1,1.1,2022-04-01,858,Terra,MODIS,71,6.03,289.6,12.5,D,0
47.1437,28.5551,318,1,1,2022-04-01,858,Terra,MODIS,54,6.03,301.4,9.3,D,0
47.1451,35.4064,320.3,1.4,1.2,2022-04-01,858,Terra,MODIS,76,6.03,294.8,21.7,D,0
47.1488,35.3881,338,1.4,1.2,2022-04-01,858,Terra,MODIS,90,6.03,295.2,59.7,D,0
47.3337,27.6927,344.9,1,1,2022-04-01,858,Terra,MODIS,93,6.03,288.3,50.8,D,0
47.3355,27.6791,326.5,1,1,2022-04-01,858,Terra,MODIS,81,6.03,291.4,21.6,D,0
47.3428,27.6951,328.5,1,1,2022-04-01,858,Terra,MODIS,83,6.03,288,24,D,0
47.3446,27.6816,314.5,1,1,2022-04-01,858,Terra,MODIS,67,6.03,287.9,9.3,D,0
47.3463,33.3084,308.4,1.2,1.1,2022-04-01,858,Terra,MODIS,50,6.03,291.5,5.1,D,0
47.349,33.2935,324.2,1.2,1.1,2022-04-01,858,Terra,MODIS,80,6.03,292.7,22.3,D,0
47.4177,35.8738,312,1.5,1.2,2022-04-01,858,Terra,MODIS,66,6.03,289.5,12.7,D,0
47.5601,29.5367,318.1,1,1,2022-04-01,858,Terra,MODIS,69,6.03,297.7,9.4,D,0
47.9166,28.2392,322.3,1,1,2022-04-01,858,Terra,MODIS,76,6.03,300.1,12.8,D,0
48.0922,27.3722,317.9,1.1,1,2022-04-01,858,Terra,MODIS,73,6.03,296.2,11,D,2
48.1038,31.2766,316.6,1,1,2022-04-01,858,Terra,MODIS,68,6.03,296.7,8.9,D,0
48.4271,33.9167,305.7,1.2,1.1,2022-04-01,858,Terra,MODIS,40,6.03,288.8,4.1,D,0
48.4789,33.8549,307.9,1.2,1.1,2022-04-01,858,Terra,MODIS,52,6.03,291.5,5,D,0
48.5392,27.6292,319.7,1.1,1,2022-04-01,858,Terra,MODIS,75,6.03,295.1,13.3,D,0
42.7155,24.1673,311.9,1.2,1.1,2022-04-01,859,Terra,MODIS,67,6.03,297.6,7.6,D,2
42.8557,24.6224,309.8,1.2,1.1,2022-04-01,859,Terra,MODIS,60,6.03,295.6,7.5,D,0
42.8573,24.6085,307.8,1.2,1.1,2022-04-01,859,Terra,MODIS,53,6.03,294.7,5.6,D,0
42.8593,24.6157,340.6,1.2,1.1,2022-04-01,859,Terra,MODIS,86,6.03,296,50.7,D,0
42.8609,24.6017,337.5,1.2,1.1,2022-04-01,859,Terra,MODIS,85,6.03,293.9,44.5,D,0
42.8689,24.618,325.4,1.2,1.1,2022-04-01,859,Terra,MODIS,72,6.03,292.1,23.9,D,0
42.9394,24.1705,313.5,1.2,1.1,2022-04-01,859,Terra,MODIS,72,6.03,294.3,11.1,D,0
42.941,24.1559,308.5,1.2,1.1,2022-04-01,859,Terra,MODIS,64,6.03,294.7,6.1,D,0
43.0085,24.3701,311.1,1.2,1.1,2022-04-01,859,Terra,MODIS,59,6.03,298.1,5.6,D,0
43.028,24.3737,311.6,1.2,1.1,2022-04-01,859,Terra,MODIS,58,6.03,298.1,6.3,D,0
43.731,25.8459,322.3,1.1,1,2022-04-01,859,Terra,MODIS,77,6.03,297,16.2,D,0
43.7403,25.8478,316.1,1.1,1,2022-04-01,859,Terra,MODIS,45,6.03,298.5,9.3,D,0
44.2249,27.8901,308.3,1,1,2022-04-01,859,Terra,MODIS,39,6.03,294.9,4.5,D,0
45.1317,29.0994,336,1,1,2022-04-01,859,Terra,MODIS,67,6.03,292.8,33.6,D,0
45.1336,29.0869,323.4,1,1,2022-04-01,859,Terra,MODIS,68,6.03,292.2,16.8,D,0
45.2791,29.3521,364.6,1,1,2022-04-01,859,Terra,MODIS,0,6.03,288.7,98.1,D,0
45.3465,29.4578,343.3,1,1,2022-04-01,859,Terra,MODIS,0,6.03,287.3,46.6,D,0
45.3489,28.1746,315.1,1,1,2022-04-01,859,Terra,MODIS,69,6.03,298.1,7.3,D,0
45.3506,28.1619,315,1,1,2022-04-01,859,Terra,MODIS,62,6.03,297.4,7.2,D,0
45.3611,29.4227,345.5,1,1,2022-04-01,859,Terra,MODIS,81,6.03,288,48.7,D,0
45.363,29.4101,345.5,1,1,2022-04-01,859,Terra,MODIS,81,6.03,288.5,48.2,D,0
45.3719,29.4128,354.6,1,1,2022-04-01,859,Terra,MODIS,97,6.03,288.1,67.3,D,0
45.3738,29.4002,342.2,1,1,2022-04-01,859,Terra,MODIS,63,6.03,288.1,40.4,D,0
45.3807,29.4154,328.5,1,1,2022-04-01,859,Terra,MODIS,63,6.03,286.1,21.4,D,0
45.3827,29.4028,347.7,1,1,2022-04-01,859,Terra,MODIS,82,6.03,288.3,52.1,D,0
45.388,28.2249,315.3,1,1,2022-04-01,859,Terra,MODIS,69,6.03,296.8,7.3,D,0
45.3896,29.4181,320.6,1,1,2022-04-01,859,Terra,MODIS,74,6.03,285.8,14.7,D,0
45.3898,28.2122,319.4,1,1,2022-04-01,859,Terra,MODIS,75,6.03,297.7,10.9,D,0
45.3915,29.4055,330.1,1,1,2022-04-01,859,Terra,MODIS,79,6.03,286.8,25.1,D,0
45.3985,29.4207,331.1,1,1,2022-04-01,859,Terra,MODIS,73,6.03,287,27.2,D,0
45.4004,29.4082,362,1,1,2022-04-01,859,Terra,MODIS,75,6.03,289.4,88.9,D,0
37.5105,32.9116,310.3,1.8,1.3,2022-04-01,900,Terra,MODIS,61,6.03,298.2,10.8,D,0
38.2965,32.7291,316.7,1.7,1.3,2022-04-01,900,Terra,MODIS,72,6.03,297.6,20,D,0
39.3103,31.1765,315.6,1.3,1.1,2022-04-01,900,Terra,MODIS,74,6.03,288.3,17.1,D,0
39.313,31.1616,310.1,1.3,1.1,2022-04-01,900,Terra,MODIS,66,6.03,288.1,9.9,D,0
39.801,30.8165,312.4,1.2,1.1,2022-04-01,900,Terra,MODIS,65,6.03,292.6,11.8,D,0
40.0233,29.1238,307.6,1.1,1,2022-04-01,900,Terra,MODIS,42,6.03,294.6,6,D,0
40.1967,29.1992,310.5,1.1,1,2022-04-01,900,Terra,MODIS,39,6.03,295.6,3.4,D,2
42.182,25.0854,314.4,1.1,1,2022-04-01,900,Terra,MODIS,60,6.03,297.8,8.5,D,0
42.1836,25.0721,328,1.1,1.1,2022-04-01,900,Terra,MODIS,83,6.03,299.8,23.8,D,0
42.264,23.8492,315.8,1.2,1.1,2022-04-01,900,Terra,MODIS,68,6.03,295.9,14.6,D,0
42.3104,23.5204,306.6,1.3,1.1,2022-04-01,900,Terra,MODIS,47,6.03,283.5,10.3,D,0
37.8012,29.2443,311.1,1.1,1.1,2022-04-01,901,Terra,MODIS,47,6.03,298.8,5.7,D,2
38.4874,22.9322,319.2,1.2,1.1,2022-04-01,901,Terra,MODIS,72,6.03,302.7,14.5,D,0
12.2375,26.51,336.5,2.2,1.4,2022-04-01,907,Terra,MODIS,74,6.03,316.9,47,D,0
12.5156,27.6409,342.7,2.7,1.6,2022-04-01,907,Terra,MODIS,84,6.03,315,107.1,D,0
12.5198,27.6171,332.6,2.6,1.6,2022-04-01,907,Terra,MODIS,65,6.03,313.8,41.5,D,0
12.5294,27.6434,338,2.7,1.6,2022-04-01,907,Terra,MODIS,78,6.03,315.3,73.2,D,0
12.7989,24.7497,335.2,1.6,1.2,2022-04-01,907,Terra,MODIS,70,6.03,317.9,26,D,0
12.8012,24.7353,331.1,1.6,1.2,2022-04-01,907,Terra,MODIS,50,6.03,317.2,14.8,D,0
14.4173,19.1964,337.1,1,1,2022-04-01,907,Terra,MODIS,74,6.03,321.6,16,D,0
8.802,27.7871,330.9,3.2,1.7,2022-04-01,908,Terra,MODIS,64,6.03,311.3,50.9,D,0
8.8045,27.7649,352.4,3.2,1.7,2022-04-01,908,Terra,MODIS,94,6.03,311.2,255.6,D,0
8.8067,27.7586,347.4,3.2,1.7,2022-04-01,908,Terra,MODIS,90,6.03,311.4,198.1,D,0
8.9012,26.9102,334.4,2.7,1.6,2022-04-01,908,Terra,MODIS,74,6.03,312.2,58.3,D,0
8.9052,26.8859,345.1,2.7,1.6,2022-04-01,908,Terra,MODIS,88,6.03,314,134.6,D,0
8.9092,26.8936,351.4,2.7,1.6,2022-04-01,908,Terra,MODIS,94,6.03,313.3,190.5,D,0
8.9847,26.453,344.5,2.5,1.5,2022-04-01,908,Terra,MODIS,88,6.03,315.3,109.2,D,0
8.9875,26.4695,336.7,2.5,1.5,2022-04-01,908,Terra,MODIS,78,6.03,314.1,62.6,D,0
8.9912,26.4472,341,2.5,1.5,2022-04-01,908,Terra,MODIS,84,6.03,316,90,D,0
8.9982,26.4553,334.1,2.5,1.5,2022-04-01,908,Terra,MODIS,74,6.03,314.9,46.5,D,0
9.0597,26.4197,330,2.5,1.5,2022-04-01,908,Terra,MODIS,62,6.03,313.9,29.5,D,0
9.1947,28.1622,332.6,3.4,1.7,2022-04-01,908,Terra,MODIS,72,6.03,308.8,82.8,D,0
9.1987,28.1578,333.8,3.4,1.7,2022-04-01,908,Terra,MODIS,75,6.03,308.5,91.4,D,0
9.1999,28.1323,338.1,3.4,1.7,2022-04-01,908,Terra,MODIS,81,6.03,308.9,127.3,D,0
9.2037,28.1278,333.8,3.4,1.7,2022-04-01,908,Terra,MODIS,75,6.03,308.1,89.6,D,0
9.2417,28.1466,329.9,3.4,1.7,2022-04-01,908,Terra,MODIS,56,6.03,308.7,65.5,D,0
9.2459,28.1403,327.2,3.4,1.7,2022-04-01,908,Terra,MODIS,43,6.03,308.1,48.2,D,0
9.3599,22.4931,355.1,1.3,1.1,2022-04-01,908,Terra,MODIS,96,6.03,317.4,72.2,D,0
9.3602,22.4872,358.7,1.3,1.1,2022-04-01,908,Terra,MODIS,99,6.03,318.3,85.8,D,0
9.3617,22.4818,352.3,1.3,1.1,2022-04-01,908,Terra,MODIS,94,6.03,316.9,62.4,D,0
9.3698,22.4946,394.2,1.3,1.1,2022-04-01,908,Terra,MODIS,100,6.03,322.2,278.4,D,0
9.3716,22.4833,390.5,1.3,1.1,2022-04-01,908,Terra,MODIS,100,6.03,321.5,250.4,D,0
9.4968,27.1049,330.1,2.8,1.6,2022-04-01,908,Terra,MODIS,64,6.03,313,32.2,D,0
10.0041,17.4925,334.4,1.1,1.1,2022-04-01,908,Terra,MODIS,67,6.03,319.2,10.4,D,0
10.0866,21.5692,335.1,1.1,1.1,2022-04-01,908,Terra,MODIS,70,6.03,319.8,13.7,D,0
10.2678,18.344,347.7,1,1,2022-04-01,908,Terra,MODIS,89,6.03,320.2,35.1,D,0
10.2692,18.3346,352.1,1,1,2022-04-01,908,Terra,MODIS,94,6.03,319.7,44.9,D,0
10.3009,29.974,331.3,4.4,1.9,2022-04-01,908,Terra,MODIS,51,6.03,309.4,84.3,D,0
10.3028,29.9792,339.9,4.4,1.9,2022-04-01,908,Terra,MODIS,61,6.03,309.4,193.3,D,0
10.3174,19.0269,335.3,1,1,2022-04-01,908,Terra,MODIS,70,6.03,321.2,12.3,D,0
10.3181,29.9771,334.5,4.4,1.9,2022-04-01,908,Terra,MODIS,70,6.03,312,121.6,D,0
10.5332,20.5063,334.3,1,1,2022-04-01,908,Terra,MODIS,67,6.03,320.9,9.1,D,0
10.5345,20.4971,333.6,1,1,2022-04-01,908,Terra,MODIS,65,6.03,320.9,8.1,D,0
10.6625,20.0103,349.9,1,1,2022-04-01,908,Terra,MODIS,92,6.03,325.6,34.7,D,0
10.6638,20.0013,341.5,1,1,2022-04-01,908,Terra,MODIS,80,6.03,324.3,18.5,D,0
10.6778,15.3124,334.5,1.5,1.2,2022-04-01,908,Terra,MODIS,68,6.03,317.1,22.4,D,0
10.7094,19.3097,348.8,1,1,2022-04-01,908,Terra,MODIS,91,6.03,323.1,34,D,0
10.7107,19.3006,343,1,1,2022-04-01,908,Terra,MODIS,84,6.03,321.5,23.1,D,0
10.7666,29.7321,333.3,4.2,1.9,2022-04-01,908,Terra,MODIS,66,6.03,315.4,75.8,D,0
10.7674,19.4814,333.6,1,1,2022-04-01,908,Terra,MODIS,65,6.03,319.7,8.4,D,0
10.9841,15.3284,331.9,1.6,1.2,2022-04-01,908,Terra,MODIS,57,6.03,316,17.5,D,0
10.9866,19.3037,334.4,1,1,2022-04-01,908,Terra,MODIS,61,6.03,319.1,11.1,D,0
10.9943,19.314,335.1,1,1,2022-04-01,908,Terra,MODIS,68,6.03,318.8,12.2,D,0
11.3277,20.8037,336.2,1,1,2022-04-01,908,Terra,MODIS,69,6.03,322.1,12.5,D,0
11.4235,26.5004,332.4,2.3,1.5,2022-04-01,908,Terra,MODIS,62,6.03,315.2,29.6,D,0
11.4753,15.0709,335.3,1.6,1.3,2022-04-01,908,Terra,MODIS,68,6.03,316,31.3,D,0
11.7151,19.1699,337,1,1,2022-04-01,908,Terra,MODIS,74,6.03,320.2,14,D,0
11.8053,18.5333,333.7,1.1,1,2022-04-01,908,Terra,MODIS,65,6.03,320.2,9.4,D,0
11.9517,25.8758,331.7,2,1.4,2022-04-01,908,Terra,MODIS,57,6.03,316.6,20.1,D,0
12.0534,18.9922,344.3,1,1,2022-04-01,908,Terra,MODIS,65,6.03,317.4,26.9,D,0
12.0625,18.9937,346.8,1,1,2022-04-01,908,Terra,MODIS,82,6.03,318.6,31.4,D,0
12.091,18.9881,348.5,1,1,2022-04-01,908,Terra,MODIS,90,6.03,320.9,33.5,D,0
12.108,18.9965,338,1,1,2022-04-01,908,Terra,MODIS,57,6.03,318.9,16,D,0
12.1093,18.9874,337,1,1,2022-04-01,908,Terra,MODIS,62,6.03,318.4,15.2,D,0
5.1233,26.015,316.5,2.7,1.6,2022-04-01,909,Terra,MODIS,58,6.03,295.6,26.4,D,0
5.133,26.0113,315.3,2.7,1.6,2022-04-01,909,Terra,MODIS,52,6.03,295.9,22.6,D,0
5.1538,26.0949,318.4,2.8,1.6,2022-04-01,909,Terra,MODIS,59,6.03,295.2,34.3,D,0
5.2889,23.3977,328.2,1.7,1.3,2022-04-01,909,Terra,MODIS,79,6.03,298.2,40.8,D,0
5.3003,23.3994,320.7,1.7,1.3,2022-04-01,909,Terra,MODIS,68,6.03,297.5,23.5,D,0
5.6321,22.7983,319.2,1.5,1.2,2022-04-01,909,Terra,MODIS,58,6.03,300.2,13.4,D,0
5.6349,22.8044,318,1.5,1.2,2022-04-01,909,Terra,MODIS,56,6.03,300.6,11,D,0
5.7236,25.0634,324.7,2.2,1.4,2022-04-01,909,Terra,MODIS,74,6.03,300.8,35.2,D,0
5.725,25.0507,322.7,2.2,1.4,2022-04-01,909,Terra,MODIS,57,6.03,300.2,26,D,0
6.0685,27.2374,324.5,3.3,1.7,2022-04-01,909,Terra,MODIS,69,6.03,301.6,50.6,D,0
6.1206,23.1453,315.9,1.6,1.2,2022-04-01,909,Terra,MODIS,40,6.03,299.2,8,D,0
6.1556,24.5618,319.8,2,1.4,2022-04-01,909,Terra,MODIS,61,6.03,300.6,19.7,D,0
6.2433,24.3504,323,1.9,1.4,2022-04-01,909,Terra,MODIS,54,6.03,301.7,24,D,0
6.2553,24.3522,322.2,1.9,1.4,2022-04-01,909,Terra,MODIS,47,6.03,302.9,22.5,D,0
6.2673,24.3544,326.5,1.9,1.4,2022-04-01,909,Terra,MODIS,62,6.03,302.1,33.7,D,0
6.3885,24.4372,324,1.9,1.4,2022-04-01,909,Terra,MODIS,67,6.03,301.1,28.6,D,0
6.4099,25.1996,320.2,2.2,1.4,2022-04-01,909,Terra,MODIS,59,6.03,299.6,21.1,D,0
6.4517,24.4296,322.2,1.9,1.4,2022-04-01,909,Terra,MODIS,60,6.03,302.3,21.3,D,0
6.4637,24.4313,328.7,1.9,1.4,2022-04-01,909,Terra,MODIS,77,6.03,301.3,39,D,0
6.5075,22.0003,333.2,1.3,1.1,2022-04-01,909,Terra,MODIS,82,6.03,304.2,26.7,D,0
6.5533,18.3736,322.1,1,1,2022-04-01,909,Terra,MODIS,68,6.03,300.3,7.5,D,0
6.5797,23.4549,323.7,1.6,1.3,2022-04-01,909,Terra,MODIS,69,6.03,303.3,19.8,D,0
6.6243,20.5686,321.2,1.1,1,2022-04-01,909,Terra,MODIS,64,6.03,301.6,9.4,D,0
6.6258,20.5589,321.7,1.1,1,2022-04-01,909,Terra,MODIS,65,6.03,302,10,D,0
6.8273,21.5725,328.1,1.2,1.1,2022-04-01,909,Terra,MODIS,76,6.03,302.2,21.2,D,0
6.8287,21.5791,327.6,1.2,1.1,2022-04-01,909,Terra,MODIS,75,6.03,301.5,21.2,D,0
6.8304,21.5683,320.7,1.2,1.1,2022-04-01,909,Terra,MODIS,61,6.03,302.3,11.4,D,0
6.8934,26.6715,327.4,2.8,1.6,2022-04-01,909,Terra,MODIS,72,6.03,301.2,55.5,D,0
7.0536,20.2289,326.3,1,1,2022-04-01,909,Terra,MODIS,72,6.03,304.6,12.3,D,0
7.2027,21.8041,323.4,1.2,1.1,2022-04-01,909,Terra,MODIS,56,6.03,304.8,12,D,0
7.2044,21.7931,337.3,1.2,1.1,2022-04-01,909,Terra,MODIS,85,6.03,306.2,36.7,D,0
7.6456,28.2099,326.3,3.6,1.8,2022-04-01,909,Terra,MODIS,60,6.03,303.8,42,D,0
7.6718,22.1508,320.1,1.3,1.1,2022-04-01,909,Terra,MODIS,32,6.03,306.2,6.8,D,0
7.6736,22.1395,330.8,1.3,1.1,2022-04-01,909,Terra,MODIS,78,6.03,308.2,23.7,D,0
7.7567,22.1291,321,1.3,1.1,2022-04-01,909,Terra,MODIS,54,6.03,305.6,8.7,D,0
7.758,22.1237,328.9,1.3,1.1,2022-04-01,909,Terra,MODIS,75,6.03,306.3,20.2,D,0
7.7584,22.1179,325.3,1.3,1.1,2022-04-01,909,Terra,MODIS,69,6.03,307.2,14.9,D,0
7.7947,22.3514,328.2,1.3,1.1,2022-04-01,909,Terra,MODIS,74,6.03,309.3,20,D,0
7.7964,22.3398,331.2,1.3,1.1,2022-04-01,909,Terra,MODIS,78,6.03,311.8,26.2,D,0
8.063,22.0066,324.6,1.2,1.1,2022-04-01,909,Terra,MODIS,62,6.03,311.1,9,D,0
8.2407,22.7728,324.3,1.4,1.2,2022-04-01,909,Terra,MODIS,51,6.03,310.2,12.8,D,0
8.251,22.7746,326.4,1.4,1.2,2022-04-01,909,Terra,MODIS,62,6.03,310.5,16.3,D,0
8.2725,22.8409,328.4,1.4,1.2,2022-04-01,909,Terra,MODIS,71,6.03,309.6,20.1,D,0
8.2744,22.8284,326.4,1.4,1.2,2022-04-01,909,Terra,MODIS,67,6.03,309,16.7,D,0
8.4174,22.0225,325.6,1.2,1.1,2022-04-01,909,Terra,MODIS,46,6.03,311.5,10.7,D,0
8.4183,22.0291,327.3,1.2,1.1,2022-04-01,909,Terra,MODIS,66,6.03,310.6,13.7,D,0
8.6715,18.8811,336.6,1,1,2022-04-01,909,Terra,MODIS,58,6.03,320.4,11.7,D,0
8.6728,18.8721,345.5,1,1,2022-04-01,909,Terra,MODIS,87,6.03,318.9,28.1,D,0
8.7153,16.8543,341.8,1.2,1.1,2022-04-01,909,Terra,MODIS,83,6.03,315,27.5,D,0
8.7168,16.8438,335.8,1.2,1.1,2022-04-01,909,Terra,MODIS,71,6.03,313.9,15.3,D,0
8.7182,16.8607,335,1.2,1.1,2022-04-01,909,Terra,MODIS,69,6.03,314.5,14.3,D,0
8.7197,16.8503,345.9,1.2,1.1,2022-04-01,909,Terra,MODIS,88,6.03,314.6,36.9,D,0
8.8573,21.1647,332.7,1.1,1,2022-04-01,909,Terra,MODIS,64,6.03,318.4,11.6,D,0
9.0404,19.9464,347.7,1,1,2022-04-01,909,Terra,MODIS,89,6.03,318.5,33.5,D,0
9.0417,19.9373,340.1,1,1,2022-04-01,909,Terra,MODIS,80,6.03,316.8,20.2,D,0
9.5393,17.9715,339.9,1.1,1,2022-04-01,909,Terra,MODIS,69,6.03,317.5,20.5,D,0
9.7064,16.4958,335.5,1.2,1.1,2022-04-01,909,Terra,MODIS,67,6.03,318.1,11.7,D,0
2.983,24.4804,310.4,2.2,1.4,2022-04-01,910,Terra,MODIS,63,6.03,291.1,17.5,D,0
4.2836,27.2371,334.8,3.5,1.8,2022-04-01,910,Terra,MODIS,86,6.03,295.5,166.2,D,0
4.2886,27.2064,326.2,3.5,1.8,2022-04-01,910,Terra,MODIS,79,6.03,295.9,97.2,D,0
4.2897,27.2312,339.8,3.5,1.8,2022-04-01,910,Terra,MODIS,90,6.03,295.9,217.4,D,0
4.2944,27.2005,316.7,3.5,1.8,2022-04-01,910,Terra,MODIS,66,6.03,295.8,41.4,D,0
4.6911,21.9677,319.2,1.4,1.2,2022-04-01,910,Terra,MODIS,63,6.03,299.4,9.1,D,0
4.7281,23.2308,315.7,1.7,1.3,2022-04-01,910,Terra,MODIS,53,6.03,296.7,10.3,D,0
4.7669,22.4647,317.3,1.5,1.2,2022-04-01,910,Terra,MODIS,62,6.03,299.7,14.4,D,0
4.9465,20.3343,312.8,1.1,1,2022-04-01,910,Terra,MODIS,43,6.03,289.4,5.4,D,0
-1.896,24.0708,310.9,2.5,1.5,2022-04-01,911,Terra,MODIS,62,6.03,292.9,20.7,D,0
-0.6177,17.3385,312.6,1,1,2022-04-01,911,Terra,MODIS,48,6.03,288.5,5.3,D,0
-0.6164,17.3296,319.1,1,1,2022-04-01,911,Terra,MODIS,45,6.03,288.9,9.4,D,0
-0.1773,17.4136,325.5,1,1,2022-04-01,911,Terra,MODIS,66,6.03,295.6,10.6,D,0
1.4314,16.1773,313.3,1.1,1,2022-04-01,911,Terra,MODIS,42,6.03,290.2,6.8,D,2
-5.9938,25.2408,317.5,3.6,1.8,2022-04-01,912,Terra,MODIS,70,6.03,292.7,65.9,D,0
-5.4658,24.5471,312.8,3.1,1.7,2022-04-01,912,Terra,MODIS,63,6.03,293.9,26.3,D,0
-5.3376,24.3826,312.7,3,1.7,2022-04-01,912,Terra,MODIS,61,6.03,293.2,24.4,D,0
-5.3372,24.3761,310.7,3,1.7,2022-04-01,912,Terra,MODIS,56,6.03,293,18.9,D,0
-4.7698,24.325,313.4,2.9,1.6,2022-04-01,912,Terra,MODIS,64,6.03,294.4,27,D,0
-4.7536,24.6617,318.2,3.1,1.7,2022-04-01,912,Terra,MODIS,72,6.03,295.2,43,D,0
-4.6724,24.622,315.6,3.1,1.7,2022-04-01,912,Terra,MODIS,67,6.03,295.6,27.8,D,0
-4.6691,24.4797,319.2,3,1.6,2022-04-01,912,Terra,MODIS,73,6.03,295.6,39.2,D,0
-4.6689,24.4849,318,3,1.6,2022-04-01,912,Terra,MODIS,72,6.03,295.6,35.6,D,0
-4.6549,19.5745,322.5,1.3,1.1,2022-04-01,912,Terra,MODIS,75,6.03,293.4,16.7,D,0
-4.6535,19.5682,324.2,1.3,1.1,2022-04-01,912,Terra,MODIS,70,6.03,293.6,18.4,D,0
-4.6532,19.5631,318.9,1.3,1.1,2022-04-01,912,Terra,MODIS,51,6.03,293.5,11.9,D,0
-4.569,24.6417,317.2,3.1,1.7,2022-04-01,912,Terra,MODIS,70,6.03,295.9,36.8,D,0
-4.3663,25.2513,314.6,3.4,1.7,2022-04-01,912,Terra,MODIS,65,6.03,293.1,44.5,D,0
-4.3611,25.2453,315,3.4,1.7,2022-04-01,912,Terra,MODIS,66,6.03,293.1,49.1,D,0
-4.2939,24.8452,315.1,3.2,1.7,2022-04-01,912,Terra,MODIS,66,6.03,294.6,26.4,D,0
-4.1866,24.289,315.3,2.8,1.6,2022-04-01,912,Terra,MODIS,65,6.03,295.6,21.9,D,0
-4.0227,25.51,310.2,3.5,1.8,2022-04-01,912,Terra,MODIS,50,6.03,293.8,27.6,D,0
-3.508,21.4075,309.6,1.6,1.3,2022-04-01,912,Terra,MODIS,52,6.03,290,8.1,D,0
-3.3332,18.7784,310.9,1.1,1.1,2022-04-01,912,Terra,MODIS,58,6.03,292.6,5.7,D,0
-3.1505,25.1344,313.8,3.2,1.7,2022-04-01,912,Terra,MODIS,65,6.03,293.5,33.5,D,0
-3.1483,25.129,317.8,3.2,1.7,2022-04-01,912,Terra,MODIS,72,6.03,293.3,52,D,0
-3.1465,25.1061,317.9,3.2,1.7,2022-04-01,912,Terra,MODIS,72,6.03,293,49.8,D,0
-3.1445,25.1008,314.9,3.2,1.7,2022-04-01,912,Terra,MODIS,67,6.03,292.9,36.6,D,0
-3.1408,25.5934,320.9,3.5,1.8,2022-04-01,912,Terra,MODIS,68,6.03,292.7,74,D,0
-3.1393,25.6181,312.3,3.5,1.8,2022-04-01,912,Terra,MODIS,54,6.03,292.5,32.8,D,0
-3.1351,25.5872,315.5,3.5,1.8,2022-04-01,912,Terra,MODIS,68,6.03,292.5,48.6,D,0
-2.8892,23.8509,311.9,2.5,1.5,2022-04-01,912,Terra,MODIS,61,6.03,293.3,20.1,D,0
